"Id";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"ips_panel";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price";"ppi";"screen_size"
901;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.7;32;"SSD";256;256;"Nvidia";"windows";3.58;68145;127;"large"
902;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";"Core i7";1.3;16;"SSD";256;0;"Intel";"windows";1.22;87859;166;"small"
903;"Lenovo";"Ultrabook";14.0;1920;1080;0;1;"Intel";"Core i7";2.7;8;"Flash Storage";256;0;"Intel";"windows";1.13;109171;157;"medium"
904;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i5";2.5;8;"SSD";512;0;"Intel";"windows";1.95;104588;141;"medium"
905;"LG";"Ultrabook";15.6;1920;1080;1;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"windows";1.08;111835;141;"medium"
906;"HP";"Netbook";12.5;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"windows";1.26;79014;176;"small"
907;"Acer";"Notebook";15.6;1920;1080;0;1;"Intel";"Celeron Dual";1.5;4;"Flash Storage";16;0;"Intel";"other";2.2;19128;141;"medium"
908;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i5";2.3;8;"Hybrid";128;1024;"Nvidia";"windows";2.6;42038;141;"medium"
909;"LG";"Ultrabook";14.0;1920;1080;1;1;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"windows";0.98;101179;157;"medium"
910;"Dell";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.8;8;"SSD";256;0;"Intel";"windows";1.6;64202;157;"medium"
911;"HP";"Ultrabook";12.5;3840;2160;1;0;"Intel";"Core M";1.2;8;"SSD";240;0;"Intel";"windows";1.09;165168;352;"small"
912;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;6;"SSD";256;0;"Nvidia";"windows";2.2;42038;141;"medium"
913;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"windows";2.04;54292;141;"medium"
914;"Acer";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i3";2.4;4;"HDD";1024;0;"Intel";"windows";2.4;26587;141;"medium"
915;"Lenovo";"Notebook";13.3;1920;1080;0;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";"windows";1.44;46940;166;"small"
916;"HP";"Notebook";13.3;1920;1080;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";1.49;51149;166;"small"
917;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.7;85195;127;"large"
918;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";"windows";2.6;71875;141;"medium"
919;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"windows";2.2;59669;141;"medium"
920;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"AMD";"windows";2.18;36496;100;"medium"
921;"HP";"Ultrabook";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"AMD";"windows";1.84;69104;141;"medium"
924;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;1;"Intel";"Core i5";2.5;8;"SSD";512;0;"Intel";"windows";1.37;97236;166;"small"
925;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";1.95;38889;100;"medium"
926;"Lenovo";"Ultrabook";12.5;1920;1080;0;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"windows";1.36;87912;176;"small"
927;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";2.31;62071;141;"medium"
928;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"windows";2.18;37725;100;"medium"
929;"HP";"Notebook";14.0;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";1.95;61219;112;"medium"
930;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;"Intel";"windows";2.2;16464;100;"medium"
931;"HP";"Ultrabook";12.5;1920;1080;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";1.26;84129;176;"small"
932;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";1024;0;"Intel";"No OS";1.86;15393;100;"medium"
933;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;1;"Intel";"Core i7";2.2;16;"SSD";1024;0;"Intel";"windows";1.3;95851;276;"small"
934;"Toshiba";"Notebook";14.0;1920;1080;0;1;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"windows";1.47;58874;157;"medium"
935;"HP";"Netbook";12.5;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.26;88924;176;"small"
936;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"windows";2.18;29762;100;"medium"
937;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.2;63883;141;"medium"
939;"Dell";"Gaming";17.3;2560;1440;0;0;"Intel";"Core i7";2.7;16;"Hybrid";512;1024;"Nvidia";"windows";4.36;146946;170;"large"
940;"HP";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i5";2.3;8;"Hybrid";128;1024;"Nvidia";"windows";2.75;74539;127;"large"
941;"Asus";"Notebook";17.3;1600;900;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Nvidia";"windows";2.8;28238;106;"large"
942;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";2.23;32980;100;"medium"
943;"Toshiba";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";2.2;59620;100;"medium"
944;"Lenovo";"2 in 1 Convertible";11.3;1920;1080;1;1;"Intel";"Core M";1.2;8;"SSD";256;0;"Intel";"windows";1.1;69211;195;"small"
945;"Lenovo";"Gaming";15.6;1920;1080;0;1;"AMD";"FX 8800P";2.1;16;"Hybrid";512;1024;"AMD";"windows";2.5;53227;141;"medium"
946;"Dell";"Ultrabook";12.5;1920;1080;1;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";1.36;78439;176;"small"
947;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"No OS";2.2;36497;141;"medium"
948;"Dell";"Notebook";17.3;1600;900;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"windows";2.36;35112;106;"large"
949;"Acer";"Notebook";14.0;1366;768;0;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";"other";1.68;18595;112;"medium"
950;"HP";"Workstation";15.6;1920;1080;0;1;"Intel";"Core i7";2.7;8;"SSD";8;0;"Nvidia";"windows";2.0;119827;141;"medium"
951;"Dell";"Ultrabook";14.0;1920;1080;0;0;"Intel";"Core i7";2.8;8;"SSD";256;0;"Intel";"windows";1.36;94572;157;"medium"
952;"Toshiba";"Notebook";13.3;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.2;77789;166;"small"
953;"Asus";"2 in 1 Convertible";12.5;1920;1080;0;0;"Intel";"Core M";1.2;8;"Flash Storage";64;0;"Intel";"other";1.2;61752;176;"small"
954;"Lenovo";"Ultrabook";14.0;1920;1080;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"windows";1.7;79333;157;"medium"
955;"Dell";"Gaming";17.3;3840;2160;0;1;"Intel";"Core i7";2.8;16;"Hybrid";512;1024;"Nvidia";"windows";4.36;168045;255;"large"
956;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";"Core i5";1.2;8;"SSD";256;0;"Intel";"windows";1.24;101179;166;"small"
957;"HP";"2 in 1 Convertible";11.6;1366;768;1;0;"Intel";"Pentium Quad";1.1;4;"SSD";256;0;"Intel";"windows";1.45;41292;135;"small"
958;"Dell";"Ultrabook";13.3;3200;1800;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.3;67559;276;"small"
959;"Acer";"2 in 1 Convertible";11.6;1366;768;1;1;"Intel";"Celeron Dual";1.6;4;"Flash Storage";32;0;"Intel";"other";1.25;20726;135;"small"
960;"Toshiba";"Notebook";13.3;1920;1080;0;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"windows";1.2;81785;166;"small"
961;"Lenovo";"Ultrabook";12.5;1920;1080;0;1;"Intel";"Core i5";2.6;8;"SSD";256;0;"Intel";"windows";1.36;93773;176;"small"
962;"Acer";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;12;"Hybrid";128;1024;"Nvidia";"windows";2.4;53760;141;"medium"
963;"Toshiba";"Ultrabook";12.5;1920;1080;1;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"windows";1.1;95371;176;"small"
964;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"windows";2.04;45102;100;"medium"
965;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"linux";2.25;24808;100;"medium"
966;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";1.9;43956;100;"medium"
967;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"windows";2.04;36497;141;"medium"
968;"Dell";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.8;32;"Hybrid";256;1024;"Nvidia";"windows";4.42;167779;127;"large"
969;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;6;"SSD";256;0;"Nvidia";"windows";2.4;37030;141;"medium"
970;"Dell";"2 in 1 Convertible";13.3;3200;1800;1;0;"Intel";"Core i7";1.3;16;"SSD";512;0;"Intel";"windows";1.22;101179;276;"small"
971;"Dell";"Ultrabook";14.0;2560;1440;1;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"windows";1.5;104588;210;"medium"
972;"Dell";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.6;32;"Hybrid";256;1024;"Nvidia";"windows";4.42;149184;127;"large"
973;"Toshiba";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.95;62870;157;"medium"
974;"Asus";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.73;109219;127;"large"
975;"HP";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i5";2.7;8;"Hybrid";128;1024;"Nvidia";"windows";2.04;52161;141;"medium"
976;"Lenovo";"Notebook";14.0;1366;768;0;0;"Intel";"Core i5";2.3;4;"Hybrid";508;0;"Intel";"windows";1.7;53387;112;"medium"
977;"Asus";"2 in 1 Convertible";15.6;3840;2160;1;0;"Intel";"Core i7";2.7;16;"Hybrid";512;2048;"Nvidia";"windows";2.3;95851;282;"medium"
979;"Asus";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.99;93187;127;"large"
980;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";"Core i7";2.7;12;"SSD";512;0;"Intel";"windows";2.19;69211;141;"medium"
981;"Toshiba";"Notebook";13.3;1920;1080;0;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"windows";1.2;63670;166;"small"
982;"Lenovo";"Notebook";15.6;1920;1080;0;0;"AMD";"A12-Series 9720P";3.6;6;"SSD";256;0;"AMD";"windows";2.2;29251;141;"medium"
983;"Fujitsu";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"SSD";256;0;"Intel";"windows";2.3;34579;100;"medium"
984;"Toshiba";"Notebook";14.0;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";1.75;48751;112;"medium"
985;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"AMD";"windows";2.25;31915;100;"medium"
986;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"windows";2.04;42944;141;"medium"
987;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.5;63350;141;"medium"
988;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"windows";2.36;39907;100;"medium"
989;"Dell";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.5;8;"SSD";128;0;"Intel";"windows";1.6;59620;157;"medium"
990;"HP";"Netbook";12.5;1920;1080;0;0;"Intel";"Core M";1.2;8;"SSD";512;0;"Intel";"windows";0.97;101658;176;"small"
991;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i3";2.0;4;"Hybrid";128;1024;"AMD";"windows";2.1;26587;141;"medium"
992;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.1;4;"SSD";128;0;"Intel";"No OS";1.9;14419;100;"medium"
993;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";2.3;71875;141;"medium"
995;"Asus";"Notebook";13.3;3200;1800;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";1.4;61272;276;"small"
996;"HP";"Ultrabook";13.3;1920;1080;1;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"windows";1.11;71875;166;"small"
997;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";"Pentium Quad";1.1;4;"HDD";500;0;"Intel";"windows";2.4;20246;100;"medium"
998;"Asus";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.5;95851;141;"medium"
999;"HP";"Ultrabook";14.0;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"windows";1.48;111302;157;"medium"
1000;"Acer";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.7;67133;141;"medium"
1001;"HP";"Notebook";13.3;1920;1080;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";1.34;63350;166;"small"
1002;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.4;4;"SSD";128;0;"Intel";"windows";2.18;29144;100;"medium"
1003;"HP";"Notebook";14.0;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";1.64;41505;112;"medium"
1004;"Toshiba";"Notebook";13.3;1920;1080;0;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"windows";1.2;63670;166;"small"
1005;"HP";"Notebook";14.0;1366;768;0;0;"Intel";"Core i5";2.4;4;"SSD";256;0;"Intel";"windows";1.48;58607;112;"medium"
1006;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"windows";1.95;64202;157;"medium"
1007;"HP";"Ultrabook";14.0;1920;1080;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"windows";1.43;77203;157;"medium"
1008;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"windows";1.64;55905;157;"medium"
1009;"HP";"Notebook";14.0;1366;768;0;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"windows";1.64;36444;112;"medium"
1010;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;8;"Hybrid";1024;0;"Nvidia";"windows";2.65;50563;141;"medium"
1011;"HP";"Ultrabook";12.5;1920;1080;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";1.26;81998;176;"small"
1012;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"windows";1.48;84715;157;"medium"
1013;"HP";"Ultrabook";14.0;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.54;100551;157;"medium"
1014;"HP";"Notebook";13.3;1366;768;0;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"windows";1.49;42624;118;"small"
1015;"Toshiba";"Notebook";13.3;1366;768;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.5;64469;118;"small"
1016;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.4;4;"SSD";256;0;"Intel";"windows";2.04;41025;100;"medium"
1017;"Lenovo";"Notebook";17.3;3840;2160;0;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Nvidia";"windows";2.4;158135;255;"large"
1018;"Toshiba";"Notebook";14.0;1920;1080;0;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.47;79387;157;"medium"
1019;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.43;118761;157;"medium"
1020;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";"Core i3";2.3;4;"HDD";1024;0;"Intel";"windows";2.08;42410;141;"medium"
1021;"Toshiba";"Ultrabook";13.3;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.2;84715;166;"small"
1022;"HP";"Notebook";13.3;1920;1080;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";1.11;61219;166;"small"
1023;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"windows";1.64;63160;157;"medium"
1024;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.4;8;"HDD";500;0;"Intel";"windows";2.09;55754;141;"medium"
1025;"HP";"Ultrabook";12.5;1366;768;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"windows";1.26;83064;125;"small"
1026;"HP";"Notebook";14.0;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";2.31;63350;112;"medium"
1027;"HP";"Notebook";14.0;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";1.95;56477;112;"medium"
1028;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";1.29;86527;276;"small"
1029;"HP";"Notebook";17.3;1920;1080;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"windows";2.63;57542;127;"large"
1030;"HP";"Notebook";14.0;1366;768;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"windows";1.64;51841;112;"medium"
1031;"Acer";"Notebook";15.6;1366;768;0;0;"AMD";"A9-Series 9420";3.0;6;"HDD";1024;0;"AMD";"windows";2.1;21792;100;"medium"
1032;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.7;63499;127;"large"
1033;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.95;63670;157;"medium"
1034;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.84;65481;141;"medium"
1035;"HP";"Ultrabook";12.5;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.26;71875;176;"small"
1036;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";2.04;39534;100;"medium"
1037;"Toshiba";"Ultrabook";14.0;1920;1080;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"windows";1.47;91908;157;"medium"
1038;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"windows";2.09;56634;141;"medium"
1039;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"windows";1.64;53840;157;"medium"
1040;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";"Core i7";2.5;4;"SSD";256;0;"Intel";"windows";1.8;45128;141;"medium"
1041;"Vero";"Notebook";14.0;1366;768;0;0;"Intel";"Atom X5-Z8350";1.44;2;"Flash Storage";32;0;"Intel";"windows";1.45;11231;112;"medium"
1042;"Toshiba";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";2.5;16;"SSD";256;0;"Nvidia";"windows";2.4;75924;141;"medium"
1043;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";2.3;55923;141;"medium"
1044;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";1.54;53280;157;"medium"
1045;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.4;8;"Hybrid";256;500;"Intel";"windows";1.84;112066;141;"medium"
1046;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.43;78268;157;"medium"
1047;"MSI";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";"windows";3.78;82352;127;"large"
1048;"Lenovo";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";4.6;122011;127;"large"
1049;"Asus";"Netbook";11.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";16;0;"Intel";"other";1.2;15339;135;"small"
1050;"Lenovo";"Notebook";14.0;2560;1440;0;1;"Intel";"Core i7";2.6;16;"SSD";256;0;"Intel";"windows";1.1;139594;210;"medium"
1051;"HP";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"windows";1.91;52161;141;"medium"
1052;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";"Core i5";2.7;8;"SSD";256;0;"Intel";"windows";2.3;58288;141;"medium"
1053;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"windows";2.04;52161;100;"medium"
1054;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";"Core i7";2.7;16;"SSD";1024;0;"Intel";"windows";1.2;120093;276;"small"
1055;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"windows";2.31;37570;100;"medium"
1056;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"No OS";1.96;26587;100;"medium"
1057;"Acer";"Notebook";15.6;1366;768;0;0;"AMD";"A8-Series 7410";2.2;8;"HDD";1024;0;"AMD";"windows";2.4;23923;100;"medium"
1058;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;1;"Intel";"Core i7";2.7;12;"SSD";256;0;"Intel";"windows";1.6;69211;166;"small"
1059;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";2.94;96916;141;"medium"
1061;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;16;"HDD";1024;0;"Nvidia";"No OS";4.0;53173;127;"large"
1062;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"windows";2.25;29784;141;"medium"
1063;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;16;"HDD";2048;0;"AMD";"windows";2.32;52747;141;"medium"
1064;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";1.8;102777;141;"medium"
1065;"Dell";"Ultrabook";13.3;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"windows";1.29;77682;166;"small"
1066;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.7;64;"SSD";1024;0;"Nvidia";"windows";3.58;211788;127;"large"
1067;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.62;42518;166;"small"
1068;"Dell";"Gaming";15.6;3840;2160;0;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";3.21;70809;282;"medium"
1069;"Apple";"Ultrabook";12.0;2304;1440;0;1;"Intel";"Core M";1.1;8;"Flash Storage";256;0;"Intel";"macOS";0.92;69264;226;"small"
1070;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"windows";2.06;25680;100;"medium"
1071;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";2.31;63883;100;"medium"
1072;"HP";"Ultrabook";12.5;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"windows";1.26;63883;176;"small"
1073;"HP";"Notebook";13.3;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"windows";1.49;58075;166;"small"
1074;"Lenovo";"Ultrabook";12.5;1920;1080;1;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"windows";1.3;91295;176;"small"
1075;"Lenovo";"Notebook";17.3;1600;900;0;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;"AMD";"windows";3.0;35112;106;"large"
1076;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i5";2.3;4;"HDD";1024;0;"Nvidia";"windows";2.3;52055;141;"medium"
1077;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";3.78;133147;127;"large"
1078;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";2.1;28771;100;"medium"
1079;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";2.31;50083;141;"medium"
1080;"Lenovo";"Ultrabook";12.5;2560;1440;1;1;"Intel";"Core M";1.2;8;"SSD";512;0;"Intel";"windows";0.99;74539;235;"small"
1081;"Lenovo";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.7;32;"SSD";512;1024;"Nvidia";"windows";4.6;172627;127;"large"
1082;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;1;"Intel";"Atom x5-Z8550";1.44;4;"Flash Storage";64;0;"Intel";"windows";0.69;34433;224;"small"
